ID,harvestyear,ageatharvest,age,pregnant_code,cementum,winter_start,winter_end,NR_wolf_t,YNP_FWP,YNP_precip_May-July,NR_wolf_t-1,NR_elk,YNP_wolf_t,YNP_wolf_t-1,NR_kElk,NR_elk_t-1,wolfelkratio_NR,PDSI_Jan-Dec,AccSWE_NR,PDSI_May-July,wolfelkratio_YNP,AccSWE_NR_t-1,CASA_NR,SWEmax_NR_t-1,elkgroupsize,YNPprecip_May-June,CASA_Central,SWEmax_NR,CASA_Park
18,2009,5,5.5,0,yes,2008,2009,56,FWP,219.202,94,7109,124,171,7.109,6279,0.787733858489239,-3.55166666666667,19.8745706669103,-2.88666666666667,1.74426782951189,23.7493040093999,488.058044133914,112.606666666667,11.4623115577889,209.70875,463.239001454031,95.6733333333333,474.555899902392
19,2009,5,5.5,0,yes,2008,2009,56,FWP,219.202,94,7109,124,171,7.109,6279,0.787733858489239,-3.55166666666667,19.8745706669103,-2.88666666666667,1.74426782951189,23.7493040093999,488.058044133914,112.606666666667,11.4623115577889,209.70875,463.239001454031,95.6733333333333,474.555899902392
20,2009,6,6.5,1,yes,2008,2009,56,FWP,219.202,94,7109,124,171,7.109,6279,0.787733858489239,-3.55166666666667,19.8745706669103,-2.88666666666667,1.74426782951189,23.7493040093999,488.058044133914,112.606666666667,11.4623115577889,209.70875,463.239001454031,95.6733333333333,474.555899902392
21,2009,6,6.5,1,yes,2008,2009,56,FWP,219.202,94,7109,124,171,7.109,6279,0.787733858489239,-3.55166666666667,19.8745706669103,-2.88666666666667,1.74426782951189,23.7493040093999,488.058044133914,112.606666666667,11.4623115577889,209.70875,463.239001454031,95.6733333333333,474.555899902392
22,2009,6,6.5,1,yes,2008,2009,56,FWP,219.202,94,7109,124,171,7.109,6279,0.787733858489239,-3.55166666666667,19.8745706669103,-2.88666666666667,1.74426782951189,23.7493040093999,488.058044133914,112.606666666667,11.4623115577889,209.70875,463.239001454031,95.6733333333333,474.555899902392
23,2009,6,6.5,1,yes,2008,2009,56,FWP,219.202,94,7109,124,171,7.109,6279,0.787733858489239,-3.55166666666667,19.8745706669103,-2.88666666666667,1.74426782951189,23.7493040093999,488.058044133914,112.606666666667,11.4623115577889,209.70875,463.239001454031,95.6733333333333,474.555899902392
24,2009,7,7.5,1,yes,2008,2009,56,FWP,219.202,94,7109,124,171,7.109,6279,0.787733858489239,-3.55166666666667,19.8745706669103,-2.88666666666667,1.74426782951189,23.7493040093999,488.058044133914,112.606666666667,11.4623115577889,209.70875,463.239001454031,95.6733333333333,474.555899902392
25,2009,7,7.5,1,yes,2008,2009,56,FWP,219.202,94,7109,124,171,7.109,6279,0.787733858489239,-3.55166666666667,19.8745706669103,-2.88666666666667,1.74426782951189,23.7493040093999,488.058044133914,112.606666666667,11.4623115577889,209.70875,463.239001454031,95.6733333333333,474.555899902392
26,2009,7,7.5,1,yes,2008,2009,56,FWP,219.202,94,7109,124,171,7.109,6279,0.787733858489239,-3.55166666666667,19.8745706669103,-2.88666666666667,1.74426782951189,23.7493040093999,488.058044133914,112.606666666667,11.4623115577889,209.70875,463.239001454031,95.6733333333333,474.555899902392
27,2009,7,7.5,1,yes,2008,2009,56,FWP,219.202,94,7109,124,171,7.109,6279,0.787733858489239,-3.55166666666667,19.8745706669103,-2.88666666666667,1.74426782951189,23.7493040093999,488.058044133914,112.606666666667,11.4623115577889,209.70875,463.239001454031,95.6733333333333,474.555899902392
28,2009,7,7.5,0,yes,2008,2009,56,FWP,219.202,94,7109,124,171,7.109,6279,0.787733858489239,-3.55166666666667,19.8745706669103,-2.88666666666667,1.74426782951189,23.7493040093999,488.058044133914,112.606666666667,11.4623115577889,209.70875,463.239001454031,95.6733333333333,474.555899902392
29,2009,8,8.5,1,yes,2008,2009,56,FWP,219.202,94,7109,124,171,7.109,6279,0.787733858489239,-3.55166666666667,19.8745706669103,-2.88666666666667,1.74426782951189,23.7493040093999,488.058044133914,112.606666666667,11.4623115577889,209.70875,463.239001454031,95.6733333333333,474.555899902392
30,2009,8,8.5,1,yes,2008,2009,56,FWP,219.202,94,7109,124,171,7.109,6279,0.787733858489239,-3.55166666666667,19.8745706669103,-2.88666666666667,1.74426782951189,23.7493040093999,488.058044133914,112.606666666667,11.4623115577889,209.70875,463.239001454031,95.6733333333333,474.555899902392
31,2009,8,8.5,0,yes,2008,2009,56,FWP,219.202,94,7109,124,171,7.109,6279,0.787733858489239,-3.55166666666667,19.8745706669103,-2.88666666666667,1.74426782951189,23.7493040093999,488.058044133914,112.606666666667,11.4623115577889,209.70875,463.239001454031,95.6733333333333,474.555899902392
32,2009,9,9.5,1,yes,2008,2009,56,FWP,219.202,94,7109,124,171,7.109,6279,0.787733858489239,-3.55166666666667,19.8745706669103,-2.88666666666667,1.74426782951189,23.7493040093999,488.058044133914,112.606666666667,11.4623115577889,209.70875,463.239001454031,95.6733333333333,474.555899902392
33,2009,9,9.5,1,yes,2008,2009,56,FWP,219.202,94,7109,124,171,7.109,6279,0.787733858489239,-3.55166666666667,19.8745706669103,-2.88666666666667,1.74426782951189,23.7493040093999,488.058044133914,112.606666666667,11.4623115577889,209.70875,463.239001454031,95.6733333333333,474.555899902392
34,2009,9,9.5,0,yes,2008,2009,56,FWP,219.202,94,7109,124,171,7.109,6279,0.787733858489239,-3.55166666666667,19.8745706669103,-2.88666666666667,1.74426782951189,23.7493040093999,488.058044133914,112.606666666667,11.4623115577889,209.70875,463.239001454031,95.6733333333333,474.555899902392
35,2009,9,9.5,0,yes,2008,2009,56,FWP,219.202,94,7109,124,171,7.109,6279,0.787733858489239,-3.55166666666667,19.8745706669103,-2.88666666666667,1.74426782951189,23.7493040093999,488.058044133914,112.606666666667,11.4623115577889,209.70875,463.239001454031,95.6733333333333,474.555899902392
36,2009,10,10.5,1,yes,2008,2009,56,FWP,219.202,94,7109,124,171,7.109,6279,0.787733858489239,-3.55166666666667,19.8745706669103,-2.88666666666667,1.74426782951189,23.7493040093999,488.058044133914,112.606666666667,11.4623115577889,209.70875,463.239001454031,95.6733333333333,474.555899902392
37,2009,10,10.5,1,yes,2008,2009,56,FWP,219.202,94,7109,124,171,7.109,6279,0.787733858489239,-3.55166666666667,19.8745706669103,-2.88666666666667,1.74426782951189,23.7493040093999,488.058044133914,112.606666666667,11.4623115577889,209.70875,463.239001454031,95.6733333333333,474.555899902392
38,2009,11,11.5,1,yes,2008,2009,56,FWP,219.202,94,7109,124,171,7.109,6279,0.787733858489239,-3.55166666666667,19.8745706669103,-2.88666666666667,1.74426782951189,23.7493040093999,488.058044133914,112.606666666667,11.4623115577889,209.70875,463.239001454031,95.6733333333333,474.555899902392
39,2009,11,11.5,1,yes,2008,2009,56,FWP,219.202,94,7109,124,171,7.109,6279,0.787733858489239,-3.55166666666667,19.8745706669103,-2.88666666666667,1.74426782951189,23.7493040093999,488.058044133914,112.606666666667,11.4623115577889,209.70875,463.239001454031,95.6733333333333,474.555899902392
40,2009,11,11.5,1,yes,2008,2009,56,FWP,219.202,94,7109,124,171,7.109,6279,0.787733858489239,-3.55166666666667,19.8745706669103,-2.88666666666667,1.74426782951189,23.7493040093999,488.058044133914,112.606666666667,11.4623115577889,209.70875,463.239001454031,95.6733333333333,474.555899902392
41,2009,11,11.5,1,yes,2008,2009,56,FWP,219.202,94,7109,124,171,7.109,6279,0.787733858489239,-3.55166666666667,19.8745706669103,-2.88666666666667,1.74426782951189,23.7493040093999,488.058044133914,112.606666666667,11.4623115577889,209.70875,463.239001454031,95.6733333333333,474.555899902392
42,2009,13,13.5,0,yes,2008,2009,56,FWP,219.202,94,7109,124,171,7.109,6279,0.787733858489239,-3.55166666666667,19.8745706669103,-2.88666666666667,1.74426782951189,23.7493040093999,488.058044133914,112.606666666667,11.4623115577889,209.70875,463.239001454031,95.6733333333333,474.555899902392
43,2009,13,13.5,0,yes,2008,2009,56,FWP,219.202,94,7109,124,171,7.109,6279,0.787733858489239,-3.55166666666667,19.8745706669103,-2.88666666666667,1.74426782951189,23.7493040093999,488.058044133914,112.606666666667,11.4623115577889,209.70875,463.239001454031,95.6733333333333,474.555899902392
44,2009,14,14.5,1,yes,2008,2009,56,FWP,219.202,94,7109,124,171,7.109,6279,0.787733858489239,-3.55166666666667,19.8745706669103,-2.88666666666667,1.74426782951189,23.7493040093999,488.058044133914,112.606666666667,11.4623115577889,209.70875,463.239001454031,95.6733333333333,474.555899902392
45,2009,14,14.5,0,yes,2008,2009,56,FWP,219.202,94,7109,124,171,7.109,6279,0.787733858489239,-3.55166666666667,19.8745706669103,-2.88666666666667,1.74426782951189,23.7493040093999,488.058044133914,112.606666666667,11.4623115577889,209.70875,463.239001454031,95.6733333333333,474.555899902392
46,2009,15,15.5,1,yes,2008,2009,56,FWP,219.202,94,7109,124,171,7.109,6279,0.787733858489239,-3.55166666666667,19.8745706669103,-2.88666666666667,1.74426782951189,23.7493040093999,488.058044133914,112.606666666667,11.4623115577889,209.70875,463.239001454031,95.6733333333333,474.555899902392
47,2009,15,15.5,1,yes,2008,2009,56,FWP,219.202,94,7109,124,171,7.109,6279,0.787733858489239,-3.55166666666667,19.8745706669103,-2.88666666666667,1.74426782951189,23.7493040093999,488.058044133914,112.606666666667,11.4623115577889,209.70875,463.239001454031,95.6733333333333,474.555899902392
48,2009,15,15.5,0,yes,2008,2009,56,FWP,219.202,94,7109,124,171,7.109,6279,0.787733858489239,-3.55166666666667,19.8745706669103,-2.88666666666667,1.74426782951189,23.7493040093999,488.058044133914,112.606666666667,11.4623115577889,209.70875,463.239001454031,95.6733333333333,474.555899902392
49,2009,15,15.5,0,yes,2008,2009,56,FWP,219.202,94,7109,124,171,7.109,6279,0.787733858489239,-3.55166666666667,19.8745706669103,-2.88666666666667,1.74426782951189,23.7493040093999,488.058044133914,112.606666666667,11.4623115577889,209.70875,463.239001454031,95.6733333333333,474.555899902392
50,2009,16,16.5,1,yes,2008,2009,56,FWP,219.202,94,7109,124,171,7.109,6279,0.787733858489239,-3.55166666666667,19.8745706669103,-2.88666666666667,1.74426782951189,23.7493040093999,488.058044133914,112.606666666667,11.4623115577889,209.70875,463.239001454031,95.6733333333333,474.555899902392
51,2009,16,16.5,1,yes,2008,2009,56,FWP,219.202,94,7109,124,171,7.109,6279,0.787733858489239,-3.55166666666667,19.8745706669103,-2.88666666666667,1.74426782951189,23.7493040093999,488.058044133914,112.606666666667,11.4623115577889,209.70875,463.239001454031,95.6733333333333,474.555899902392
52,2009,17,17.5,1,yes,2008,2009,56,FWP,219.202,94,7109,124,171,7.109,6279,0.787733858489239,-3.55166666666667,19.8745706669103,-2.88666666666667,1.74426782951189,23.7493040093999,488.058044133914,112.606666666667,11.4623115577889,209.70875,463.239001454031,95.6733333333333,474.555899902392
53,2009,18,18.5,0,yes,2008,2009,56,FWP,219.202,94,7109,124,171,7.109,6279,0.787733858489239,-3.55166666666667,19.8745706669103,-2.88666666666667,1.74426782951189,23.7493040093999,488.058044133914,112.606666666667,11.4623115577889,209.70875,463.239001454031,95.6733333333333,474.555899902392
54,2009,21,21.5,1,yes,2008,2009,56,FWP,219.202,94,7109,124,171,7.109,6279,0.787733858489239,-3.55166666666667,19.8745706669103,-2.88666666666667,1.74426782951189,23.7493040093999,488.058044133914,112.606666666667,11.4623115577889,209.70875,463.239001454031,95.6733333333333,474.555899902392
55,2008,1,1.5,1,yes,2007,2008,94,FWP,111.34725,75,6279,171,136,6.279,6738,1.49705367096671,-5.93,23.7493040093999,-6.65333333333333,2.72336359292881,11.64141002849,439.6554337806,61.8066666666667,21.4405940594059,66.07175,381.997715136695,112.606666666667,408.196539517674
56,2008,1,1.5,1,yes,2007,2008,94,FWP,111.34725,75,6279,171,136,6.279,6738,1.49705367096671,-5.93,23.7493040093999,-6.65333333333333,2.72336359292881,11.64141002849,439.6554337806,61.8066666666667,21.4405940594059,66.07175,381.997715136695,112.606666666667,408.196539517674
57,2008,1,1.5,1,yes,2007,2008,94,FWP,111.34725,75,6279,171,136,6.279,6738,1.49705367096671,-5.93,23.7493040093999,-6.65333333333333,2.72336359292881,11.64141002849,439.6554337806,61.8066666666667,21.4405940594059,66.07175,381.997715136695,112.606666666667,408.196539517674
58,2008,2,2.5,1,yes,2007,2008,94,FWP,111.34725,75,6279,171,136,6.279,6738,1.49705367096671,-5.93,23.7493040093999,-6.65333333333333,2.72336359292881,11.64141002849,439.6554337806,61.8066666666667,21.4405940594059,66.07175,381.997715136695,112.606666666667,408.196539517674
59,2008,2,2.5,1,yes,2007,2008,94,FWP,111.34725,75,6279,171,136,6.279,6738,1.49705367096671,-5.93,23.7493040093999,-6.65333333333333,2.72336359292881,11.64141002849,439.6554337806,61.8066666666667,21.4405940594059,66.07175,381.997715136695,112.606666666667,408.196539517674
60,2008,2,2.5,0,yes,2007,2008,94,FWP,111.34725,75,6279,171,136,6.279,6738,1.49705367096671,-5.93,23.7493040093999,-6.65333333333333,2.72336359292881,11.64141002849,439.6554337806,61.8066666666667,21.4405940594059,66.07175,381.997715136695,112.606666666667,408.196539517674
61,2008,3,3.5,1,yes,2007,2008,94,FWP,111.34725,75,6279,171,136,6.279,6738,1.49705367096671,-5.93,23.7493040093999,-6.65333333333333,2.72336359292881,11.64141002849,439.6554337806,61.8066666666667,21.4405940594059,66.07175,381.997715136695,112.606666666667,408.196539517674
62,2008,3,3.5,1,yes,2007,2008,94,FWP,111.34725,75,6279,171,136,6.279,6738,1.49705367096671,-5.93,23.7493040093999,-6.65333333333333,2.72336359292881,11.64141002849,439.6554337806,61.8066666666667,21.4405940594059,66.07175,381.997715136695,112.606666666667,408.196539517674
63,2008,3,3.5,1,yes,2007,2008,94,FWP,111.34725,75,6279,171,136,6.279,6738,1.49705367096671,-5.93,23.7493040093999,-6.65333333333333,2.72336359292881,11.64141002849,439.6554337806,61.8066666666667,21.4405940594059,66.07175,381.997715136695,112.606666666667,408.196539517674
64,2008,3,3.5,1,yes,2007,2008,94,FWP,111.34725,75,6279,171,136,6.279,6738,1.49705367096671,-5.93,23.7493040093999,-6.65333333333333,2.72336359292881,11.64141002849,439.6554337806,61.8066666666667,21.4405940594059,66.07175,381.997715136695,112.606666666667,408.196539517674
65,2008,4,4.5,1,yes,2007,2008,94,FWP,111.34725,75,6279,171,136,6.279,6738,1.49705367096671,-5.93,23.7493040093999,-6.65333333333333,2.72336359292881,11.64141002849,439.6554337806,61.8066666666667,21.4405940594059,66.07175,381.997715136695,112.606666666667,408.196539517674
66,2008,4,4.5,1,yes,2007,2008,94,FWP,111.34725,75,6279,171,136,6.279,6738,1.49705367096671,-5.93,23.7493040093999,-6.65333333333333,2.72336359292881,11.64141002849,439.6554337806,61.8066666666667,21.4405940594059,66.07175,381.997715136695,112.606666666667,408.196539517674
67,2008,4,4.5,0,yes,2007,2008,94,FWP,111.34725,75,6279,171,136,6.279,6738,1.49705367096671,-5.93,23.7493040093999,-6.65333333333333,2.72336359292881,11.64141002849,439.6554337806,61.8066666666667,21.4405940594059,66.07175,381.997715136695,112.606666666667,408.196539517674
68,2008,4,4.5,0,yes,2007,2008,94,FWP,111.34725,75,6279,171,136,6.279,6738,1.49705367096671,-5.93,23.7493040093999,-6.65333333333333,2.72336359292881,11.64141002849,439.6554337806,61.8066666666667,21.4405940594059,66.07175,381.997715136695,112.606666666667,408.196539517674
69,2008,5,5.5,0,yes,2007,2008,94,FWP,111.34725,75,6279,171,136,6.279,6738,1.49705367096671,-5.93,23.7493040093999,-6.65333333333333,2.72336359292881,11.64141002849,439.6554337806,61.8066666666667,21.4405940594059,66.07175,381.997715136695,112.606666666667,408.196539517674
70,2008,5,5.5,1,yes,2007,2008,94,FWP,111.34725,75,6279,171,136,6.279,6738,1.49705367096671,-5.93,23.7493040093999,-6.65333333333333,2.72336359292881,11.64141002849,439.6554337806,61.8066666666667,21.4405940594059,66.07175,381.997715136695,112.606666666667,408.196539517674
71,2008,5,5.5,1,yes,2007,2008,94,FWP,111.34725,75,6279,171,136,6.279,6738,1.49705367096671,-5.93,23.7493040093999,-6.65333333333333,2.72336359292881,11.64141002849,439.6554337806,61.8066666666667,21.4405940594059,66.07175,381.997715136695,112.606666666667,408.196539517674
72,2008,5,5.5,1,yes,2007,2008,94,FWP,111.34725,75,6279,171,136,6.279,6738,1.49705367096671,-5.93,23.7493040093999,-6.65333333333333,2.72336359292881,11.64141002849,439.6554337806,61.8066666666667,21.4405940594059,66.07175,381.997715136695,112.606666666667,408.196539517674
73,2008,6,6.5,1,yes,2007,2008,94,FWP,111.34725,75,6279,171,136,6.279,6738,1.49705367096671,-5.93,23.7493040093999,-6.65333333333333,2.72336359292881,11.64141002849,439.6554337806,61.8066666666667,21.4405940594059,66.07175,381.997715136695,112.606666666667,408.196539517674
74,2008,6,6.5,1,yes,2007,2008,94,FWP,111.34725,75,6279,171,136,6.279,6738,1.49705367096671,-5.93,23.7493040093999,-6.65333333333333,2.72336359292881,11.64141002849,439.6554337806,61.8066666666667,21.4405940594059,66.07175,381.997715136695,112.606666666667,408.196539517674
75,2008,6,6.5,1,yes,2007,2008,94,FWP,111.34725,75,6279,171,136,6.279,6738,1.49705367096671,-5.93,23.7493040093999,-6.65333333333333,2.72336359292881,11.64141002849,439.6554337806,61.8066666666667,21.4405940594059,66.07175,381.997715136695,112.606666666667,408.196539517674
76,2008,7,7.5,1,yes,2007,2008,94,FWP,111.34725,75,6279,171,136,6.279,6738,1.49705367096671,-5.93,23.7493040093999,-6.65333333333333,2.72336359292881,11.64141002849,439.6554337806,61.8066666666667,21.4405940594059,66.07175,381.997715136695,112.606666666667,408.196539517674
77,2008,7,7.5,0,yes,2007,2008,94,FWP,111.34725,75,6279,171,136,6.279,6738,1.49705367096671,-5.93,23.7493040093999,-6.65333333333333,2.72336359292881,11.64141002849,439.6554337806,61.8066666666667,21.4405940594059,66.07175,381.997715136695,112.606666666667,408.196539517674
78,2008,8,8.5,1,yes,2007,2008,94,FWP,111.34725,75,6279,171,136,6.279,6738,1.49705367096671,-5.93,23.7493040093999,-6.65333333333333,2.72336359292881,11.64141002849,439.6554337806,61.8066666666667,21.4405940594059,66.07175,381.997715136695,112.606666666667,408.196539517674
79,2008,8,8.5,1,yes,2007,2008,94,FWP,111.34725,75,6279,171,136,6.279,6738,1.49705367096671,-5.93,23.7493040093999,-6.65333333333333,2.72336359292881,11.64141002849,439.6554337806,61.8066666666667,21.4405940594059,66.07175,381.997715136695,112.606666666667,408.196539517674
80,2008,9,9.5,1,yes,2007,2008,94,FWP,111.34725,75,6279,171,136,6.279,6738,1.49705367096671,-5.93,23.7493040093999,-6.65333333333333,2.72336359292881,11.64141002849,439.6554337806,61.8066666666667,21.4405940594059,66.07175,381.997715136695,112.606666666667,408.196539517674
81,2008,9,9.5,1,yes,2007,2008,94,FWP,111.34725,75,6279,171,136,6.279,6738,1.49705367096671,-5.93,23.7493040093999,-6.65333333333333,2.72336359292881,11.64141002849,439.6554337806,61.8066666666667,21.4405940594059,66.07175,381.997715136695,112.606666666667,408.196539517674
82,2008,10,10.5,1,yes,2007,2008,94,FWP,111.34725,75,6279,171,136,6.279,6738,1.49705367096671,-5.93,23.7493040093999,-6.65333333333333,2.72336359292881,11.64141002849,439.6554337806,61.8066666666667,21.4405940594059,66.07175,381.997715136695,112.606666666667,408.196539517674
83,2008,10,10.5,1,yes,2007,2008,94,FWP,111.34725,75,6279,171,136,6.279,6738,1.49705367096671,-5.93,23.7493040093999,-6.65333333333333,2.72336359292881,11.64141002849,439.6554337806,61.8066666666667,21.4405940594059,66.07175,381.997715136695,112.606666666667,408.196539517674
84,2008,10,10.5,1,yes,2007,2008,94,FWP,111.34725,75,6279,171,136,6.279,6738,1.49705367096671,-5.93,23.7493040093999,-6.65333333333333,2.72336359292881,11.64141002849,439.6554337806,61.8066666666667,21.4405940594059,66.07175,381.997715136695,112.606666666667,408.196539517674
85,2008,10,10.5,0,yes,2007,2008,94,FWP,111.34725,75,6279,171,136,6.279,6738,1.49705367096671,-5.93,23.7493040093999,-6.65333333333333,2.72336359292881,11.64141002849,439.6554337806,61.8066666666667,21.4405940594059,66.07175,381.997715136695,112.606666666667,408.196539517674
86,2008,10,10.5,0,yes,2007,2008,94,FWP,111.34725,75,6279,171,136,6.279,6738,1.49705367096671,-5.93,23.7493040093999,-6.65333333333333,2.72336359292881,11.64141002849,439.6554337806,61.8066666666667,21.4405940594059,66.07175,381.997715136695,112.606666666667,408.196539517674
87,2008,10,10.5,0,yes,2007,2008,94,FWP,111.34725,75,6279,171,136,6.279,6738,1.49705367096671,-5.93,23.7493040093999,-6.65333333333333,2.72336359292881,11.64141002849,439.6554337806,61.8066666666667,21.4405940594059,66.07175,381.997715136695,112.606666666667,408.196539517674
88,2008,11,11.5,1,yes,2007,2008,94,FWP,111.34725,75,6279,171,136,6.279,6738,1.49705367096671,-5.93,23.7493040093999,-6.65333333333333,2.72336359292881,11.64141002849,439.6554337806,61.8066666666667,21.4405940594059,66.07175,381.997715136695,112.606666666667,408.196539517674
89,2008,13,13.5,1,yes,2007,2008,94,FWP,111.34725,75,6279,171,136,6.279,6738,1.49705367096671,-5.93,23.7493040093999,-6.65333333333333,2.72336359292881,11.64141002849,439.6554337806,61.8066666666667,21.4405940594059,66.07175,381.997715136695,112.606666666667,408.196539517674
90,2008,13,13.5,1,yes,2007,2008,94,FWP,111.34725,75,6279,171,136,6.279,6738,1.49705367096671,-5.93,23.7493040093999,-6.65333333333333,2.72336359292881,11.64141002849,439.6554337806,61.8066666666667,21.4405940594059,66.07175,381.997715136695,112.606666666667,408.196539517674
91,2008,15,15.5,1,yes,2007,2008,94,FWP,111.34725,75,6279,171,136,6.279,6738,1.49705367096671,-5.93,23.7493040093999,-6.65333333333333,2.72336359292881,11.64141002849,439.6554337806,61.8066666666667,21.4405940594059,66.07175,381.997715136695,112.606666666667,408.196539517674
92,2008,15,15.5,1,yes,2007,2008,94,FWP,111.34725,75,6279,171,136,6.279,6738,1.49705367096671,-5.93,23.7493040093999,-6.65333333333333,2.72336359292881,11.64141002849,439.6554337806,61.8066666666667,21.4405940594059,66.07175,381.997715136695,112.606666666667,408.196539517674
